layer0_sao2,layer0.1_vhb,layer0.2_a_mie,layer0.3_b_mie,layer0.4_a_ray,layer0.5_g,layer0.6_n,layer0.7_d,layer1_sao2,layer1.1_vhb,layer1.2_a_mie,layer1.3_b_mie,layer1.4_a_ray,layer1.5_g,layer1.6_n,layer1.7_d,layer2_sao2,layer2.1_vhb,layer2.2_a_mie,layer2.3_b_mie,layer2.4_a_ray,layer2.5_g,layer2.6_n,layer2.7_d,460.46848,470.85913,475.64023,487.55966,495.06268,505.49545,516.9379,524.29926,536.7569,544.5972,555.9696,562.3306,574.3978,581.5989,588.1238,598.2659
0.13319917,0.0043914192,1880.7344,1.286,0.0,0.9381879,1.36,0.0009783843,0.13319917,0.06526495,923.65247,1.286,0.0,0.92271227,1.36,0.0007937384,0.13319917,0.07199868,214.68172,1.286,0.0,0.87120396,1.38,0.0004939425,0.07257797,0.07404316,0.074531645,0.072717726,0.07032152,0.06728698,0.063343175,0.060938668,0.056553524,0.054996178,0.05322465,0.05298545,0.05410314,0.054840375,0.056947775,0.060588036
0.54541177,0.022874376,1750.5002,1.286,0.0,0.86311597,1.36,0.00090709265,0.54541177,0.062919855,2352.072,1.286,0.0,0.807112,1.36,0.00067275635,0.54541177,0.076629385,2065.0237,1.286,0.0,0.85164684,1.38,0.0005844422,0.06541566,0.0732794,0.076142065,0.07799598,0.07589316,0.07245217,0.064343035,0.05836783,0.047360867,0.046127077,0.045653895,0.046013307,0.04882794,0.05263547,0.06462426,0.0848679
0.24603024,0.09007018,2989.335,1.286,0.0,0.807383,1.36,0.0008286558,0.24603024,0.060925376,818.74915,1.286,0.0,0.895386,1.36,0.0005365429,0.24603024,0.009443916,2218.9905,1.286,0.0,0.89054537,1.38,0.00048235554,0.0738416,0.0858437,0.09001975,0.08872462,0.082224935,0.07335223,0.061383534,0.053948227,0.04186733,0.03963838,0.03728296,0.03773489,0.043471497,0.048037387,0.060034033,0.08259499
0.39032403,0.039202955,1100.1984,1.286,0.0,0.8585516,1.36,0.00082738796,0.39032403,0.049963955,2187.6335,1.286,0.0,0.93529385,1.36,0.0006939643,0.39032403,0.042234626,2362.665,1.286,0.0,0.8461609,1.38,0.00042001627,0.06717921,0.08027792,0.08511967,0.08681222,0.08187825,0.07449172,0.06203359,0.05372169,0.040060766,0.03839007,0.03694434,0.03759314,0.04357457,0.049123,0.06583232,0.09696749
0.52902526,0.035571996,1053.0387,1.286,0.0,0.82168823,1.36,0.00086415757,0.52902526,0.0772469,1840.2106,1.286,0.0,0.90496236,1.36,0.0007071365,0.52902526,0.011595394,167.99774,1.286,0.0,0.93130434,1.38,0.000502543,0.06398616,0.07530307,0.07955867,0.08259114,0.079638556,0.07457805,0.06340988,0.055428337,0.04175643,0.040477857,0.03979814,0.040384952,0.0450991,0.05032179,0.06786005,0.09980782
0.79436827,0.032262012,1935.4215,1.286,0.0,0.8431906,1.36,0.00091939484,0.79436827,0.090756096,1575.2573,1.286,0.0,0.8740296,1.36,0.00045328127,0.79436827,0.06596834,2606.7168,1.286,0.0,0.9186265,1.38,0.0005225106,0.05892857,0.06718764,0.07030929,0.07438437,0.07413317,0.072881445,0.06502541,0.058410343,0.0458674,0.04548814,0.04663285,0.047136668,0.049190644,0.053723887,0.07080547,0.09989471
0.8904589,0.099691436,3449.0977,1.286,0.0,0.8189857,1.36,0.0008607216,0.8904589,0.044826433,2260.1023,1.286,0.0,0.91475827,1.36,0.0005140509,0.8904589,0.0772876,1784.7164,1.286,0.0,0.80795175,1.38,0.0005746903,0.051613983,0.061393194,0.06514968,0.07160501,0.07260696,0.072553895,0.063708454,0.055680845,0.04104133,0.041370496,0.04353183,0.044456437,0.04837394,0.054943677,0.08160144,0.13036892
0.06797349,0.013523047,1909.7583,1.286,0.0,0.9175411,1.36,0.0006968268,0.06797349,0.038246613,3042.9631,1.286,0.0,0.9035116,1.36,0.0007172766,0.06797349,0.03537542,1349.5366,1.286,0.0,0.9015898,1.38,0.00041107085,0.07560735,0.081575386,0.083471894,0.0806918,0.075842604,0.069617875,0.0620208,0.057460997,0.04973089,0.04743297,0.044838883,0.045065094,0.049361628,0.052188076,0.057560615,0.06753325
0.9727949,0.07542274,554.8688,1.286,0.0,0.8663111,1.36,0.0006137671,0.9727949,0.009049214,3473.9001,1.286,0.0,0.8544646,1.36,0.00065163354,0.9727949,0.05752289,1466.2417,1.286,0.0,0.8289988,1.38,0.0005784657,0.034774642,0.048734102,0.054207586,0.06636296,0.07038076,0.073396005,0.06255372,0.05145573,0.031733956,0.033530444,0.03828409,0.040318552,0.047741998,0.059094496,0.10345946,0.18397152
0.09107557,0.089992374,2588.8628,1.286,0.0,0.8631135,1.36,0.0006448686,0.09107557,0.011394913,2199.919,1.286,0.0,0.8445404,1.36,0.0006001124,0.09107557,0.0071005607,1158.0281,1.286,0.0,0.84978694,1.38,0.0005808497,0.07959461,0.094215564,0.099040136,0.09443534,0.08466948,0.072247244,0.05869416,0.050860725,0.03900311,0.03644935,0.033338778,0.033887006,0.041010693,0.045825668,0.057102744,0.07962528
0.023351427,0.027131397,401.83624,1.286,0.0,0.9454884,1.36,0.00094639324,0.023351427,0.023316072,2859.0737,1.286,0.0,0.92903537,1.36,0.00069828436,0.023351427,0.063019074,3216.0784,1.286,0.0,0.8743079,1.38,0.0005224344,0.08188495,0.09879168,0.10408648,0.09788168,0.086550556,0.072331294,0.057484128,0.049045302,0.036321413,0.03339613,0.029849863,0.030702911,0.03972154,0.045561917,0.05688261,0.07950742
0.5673526,0.0238088,2041.7134,1.286,0.0,0.8428864,1.36,0.00081348093,0.5673526,0.043356765,3610.1675,1.286,0.0,0.8399447,1.36,0.00060062495,0.5673526,0.003375672,2237.8516,1.286,0.0,0.82500416,1.38,0.00059638394,0.06345882,0.07157108,0.07458783,0.07705722,0.07532476,0.0722724,0.06423361,0.05816598,0.046998415,0.045913797,0.04572819,0.046217676,0.04931277,0.05354196,0.06672252,0.0888928
0.9789625,0.084201865,3474.461,1.286,0.0,0.8501276,1.36,0.0009281234,0.9789625,0.080685094,1399.8591,1.286,0.0,0.94383436,1.36,0.00084546825,0.9789625,0.0016114685,2018.9951,1.286,0.0,0.923144,1.38,0.000410251,0.050159875,0.05925975,0.06274756,0.06939295,0.071039125,0.07195675,0.06396192,0.056212805,0.041703682,0.042401627,0.045291845,0.04623049,0.049332637,0.055788256,0.08286185,0.13165891
0.21511081,0.09490002,1881.087,1.286,0.0,0.81393266,1.36,0.0008557663,0.21511081,0.09869357,1895.183,1.286,0.0,0.93531954,1.36,0.0006213209,0.21511081,0.04370153,4384.61,1.286,0.0,0.8132525,1.38,0.000455963,0.07567118,0.09028488,0.0953611,0.093104295,0.08475889,0.07371471,0.06004922,0.051808044,0.039026424,0.036760982,0.03413246,0.03462069,0.041000847,0.04580692,0.05900848,0.08489097
0.7195677,0.080102235,1183.099,1.286,0.0,0.9120335,1.36,0.0007352631,0.7195677,0.051724937,2040.7751,1.286,0.0,0.89068246,1.36,0.00077923335,0.7195677,0.085607335,3627.428,1.286,0.0,0.85145366,1.38,0.00042862882,0.0499049,0.0629244,0.06806112,0.07559709,0.07538353,0.072950885,0.060758673,0.051040933,0.035055753,0.035160225,0.036122978,0.037362956,0.04533221,0.053710356,0.087193705,0.15344027
0.14098805,0.07633875,2837.4863,1.286,0.0,0.8679453,1.36,0.0009214051,0.14098805,0.037802264,1652.7787,1.286,0.0,0.81644773,1.36,0.0006207324,0.14098805,0.04110241,2432.2922,1.286,0.0,0.83721846,1.38,0.00046866754,0.077712215,0.08973502,0.09376507,0.090446144,0.08267276,0.0725464,0.06046474,0.053248547,0.04178731,0.039290164,0.036433823,0.03686014,0.042960968,0.0473227,0.05753253,0.077221386
0.9064621,0.04512783,2970.8538,1.286,0.0,0.8614678,1.36,0.0007449695,0.9064621,0.09825804,1079.5944,1.286,0.0,0.84123904,1.36,0.0004265383,0.9064621,0.053792816,2051.7778,1.286,0.0,0.8904095,1.38,0.00058298133,0.05638752,0.06439971,0.06740904,0.07222487,0.07279308,0.07260139,0.06534484,0.058788333,0.04606632,0.046097852,0.04804371,0.048589837,0.049962603,0.054596994,0.07294696,0.10374699
0.30227423,0.07376802,3316.2078,1.286,0.0,0.8724446,1.36,0.00077645323,0.30227423,0.06258278,1541.088,1.286,0.0,0.94754755,1.36,0.00057351124,0.30227423,0.06857069,441.5466,1.286,0.0,0.9470448,1.38,0.00054881984,0.07169272,0.08231229,0.08604868,0.08568697,0.08053131,0.07331224,0.06249346,0.055476762,0.043652326,0.04158837,0.03962162,0.04008028,0.045102805,0.049464352,0.061029445,0.08190629
0.0023156705,0.02545245,966.10114,1.286,0.0,0.880656,1.36,0.0009910481,0.0023156705,0.04857328,1789.9062,1.286,0.0,0.888018,1.36,0.0006526182,0.0023156705,0.035780665,2308.6616,1.286,0.0,0.9311131,1.38,0.0005057584,0.08330639,0.09569867,0.099527225,0.09326274,0.083444804,0.07130044,0.058848813,0.051834587,0.04114082,0.038291942,0.034790073,0.035199713,0.041901357,0.046014763,0.054312274,0.0711254
0.890734,0.072226085,5073.8955,1.286,0.0,0.85664463,1.36,0.0009986586,0.890734,0.075666234,1388.2743,1.286,0.0,0.8196729,1.36,0.00081978744,0.890734,0.012100431,2379.2395,1.286,0.0,0.86198467,1.38,0.00041771293,0.05520435,0.0634399,0.06656095,0.07170053,0.072369985,0.0722308,0.06486528,0.058169037,0.045317892,0.04544066,0.0474503,0.048113536,0.050120607,0.05523399,0.07505994,0.1087223
0.7256137,0.08515886,2117.2676,1.286,0.0,0.90885425,1.36,0.0006099222,0.7256137,0.0709581,932.19147,1.286,0.0,0.91670364,1.36,0.00077457336,0.7256137,0.092915855,911.18286,1.286,0.0,0.8189102,1.38,0.0004363876,0.05714849,0.06829522,0.0725575,0.07802863,0.0772719,0.07480332,0.06415347,0.05563937,0.040629182,0.04014468,0.040892836,0.041634373,0.045964055,0.051945083,0.074666865,0.116225116
0.25090495,0.030056521,276.70114,1.286,0.0,0.9020097,1.36,0.0008348125,0.25090495,0.06366553,798.3721,1.286,0.0,0.9053838,1.36,0.00079748174,0.25090495,0.09789726,1478.138,1.286,0.0,0.89653116,1.38,0.00059537444,0.072939634,0.09181414,0.09864524,0.09733082,0.08759773,0.07441585,0.05825536,0.048607904,0.034455545,0.03254416,0.030159175,0.030819546,0.038450092,0.044116322,0.06182478,0.09802362
0.12237509,0.025918301,795.7725,1.286,0.0,0.8904576,1.36,0.00067749276,0.12237509,0.067384884,1648.0883,1.286,0.0,0.8906472,1.36,0.00081608543,0.12237509,0.021864343,2416.5444,1.286,0.0,0.8283618,1.38,0.00054508535,0.07905026,0.09234054,0.09676932,0.0927601,0.08388677,0.072465524,0.059530843,0.051979262,0.04038872,0.03789512,0.034923617,0.035347056,0.041692175,0.04606693,0.05680956,0.07809426
0.66574943,0.058088347,1221.6997,1.286,0.0,0.8109512,1.36,0.00089433,0.66574943,0.048409842,1180.6926,1.286,0.0,0.9406477,1.36,0.0006682174,0.66574943,0.07029549,749.6496,1.286,0.0,0.90828717,1.38,0.00047487684,0.057398073,0.06948271,0.074104846,0.07949017,0.07809187,0.07472448,0.06335551,0.054583367,0.03953913,0.038921706,0.03926716,0.04005296,0.04527903,0.051589213,0.0751318,0.11898798
0.5315974,0.035499338,3427.8052,1.286,0.0,0.9353954,1.36,0.0008828023,0.5315974,0.081153415,2112.2244,1.286,0.0,0.8174853,1.36,0.00080176594,0.5315974,0.09657705,446.99268,1.286,0.0,0.9458417,1.38,0.00039949294,0.06546149,0.072869375,0.0755308,0.07719739,0.07524696,0.07204305,0.06442667,0.058799617,0.04830405,0.04706327,0.04663486,0.047020864,0.049678538,0.053349633,0.064260975,0.08211251
0.3310084,0.031897623,567.43713,1.286,0.0,0.800021,1.36,0.00090963725,0.3310084,0.02434962,2125.9456,1.286,0.0,0.80535996,1.36,0.0006305025,0.3310084,0.09499046,3985.9307,1.286,0.0,0.80763584,1.38,0.00047117536,0.06752634,0.08328533,0.08892509,0.090199515,0.08401983,0.07508165,0.061237346,0.052211624,0.037547536,0.035675988,0.03397196,0.034864143,0.04218812,0.04853396,0.06605052,0.09868109
0.3672802,0.04642023,2116.7285,1.286,0.0,0.815328,1.36,0.0006091396,0.3672802,0.009273836,2006.3085,1.286,0.0,0.92032796,1.36,0.00044969356,0.3672802,0.07861126,3020.5054,1.286,0.0,0.9219759,1.38,0.0005440381,0.06838766,0.07929321,0.08317077,0.084124036,0.079858206,0.073537946,0.062854156,0.05567632,0.043378673,0.041575003,0.040116765,0.040710263,0.04580858,0.050631005,0.06376567,0.08711179
0.10237122,0.09614433,2739.375,1.286,0.0,0.88730955,1.36,0.0009616803,0.10237122,0.012160414,1183.1813,1.286,0.0,0.8920564,1.36,0.00074627623,0.10237122,0.024034234,4003.7302,1.286,0.0,0.8361489,1.38,0.0004978807,0.08003136,0.09377555,0.09828897,0.09371021,0.08435909,0.072446406,0.059291605,0.05163598,0.039866906,0.037286196,0.034175634,0.034632828,0.041227065,0.045669124,0.05626294,0.0773402
0.4751833,0.094950594,848.0651,1.286,0.0,0.89058155,1.36,0.00089051615,0.4751833,0.0073407115,357.6206,1.286,0.0,0.8380231,1.36,0.0006657781,0.4751833,0.04013343,2729.6523,1.286,0.0,0.80130696,1.38,0.000586923,0.0564694,0.07393903,0.08082405,0.08628683,0.08158241,0.07338705,0.0580244,0.047726613,0.032417994,0.03180935,0.0309969,0.032093495,0.041727535,0.049766973,0.08005898,0.1428889
0.6620302,0.06310504,431.2977,1.286,0.0,0.8968923,1.36,0.00092090614,0.6620302,0.07121801,1175.7772,1.286,0.0,0.8441274,1.36,0.0007478582,0.6620302,0.03132337,228.2351,1.286,0.0,0.9013234,1.38,0.00054127764,0.0478657,0.063135155,0.069286086,0.077737726,0.07661736,0.07262993,0.058648333,0.048039567,0.031759776,0.031969488,0.0325337,0.03390575,0.04396708,0.053191237,0.090703666,0.1680095
0.18800369,0.066440426,524.1459,1.286,0.0,0.8633183,1.36,0.000782997,0.18800369,0.008721206,1450.7869,1.286,0.0,0.9021407,1.36,0.00043760074,0.18800369,0.011715422,2571.5479,1.286,0.0,0.8769739,1.38,0.0005514653,0.07145225,0.09393363,0.10175177,0.10037574,0.0894636,0.07476356,0.056995817,0.046401862,0.030688068,0.02859086,0.026030686,0.027164612,0.03749122,0.04530201,0.06521123,0.10438315
0.45006728,0.055506106,2383.546,1.286,0.0,0.85109144,1.36,0.0009913646,0.45006728,0.03038965,2444.534,1.286,0.0,0.88185865,1.36,0.00054900924,0.45006728,0.06409765,1126.1838,1.286,0.0,0.8727715,1.38,0.00040019085,0.066289626,0.07700523,0.080941655,0.08280733,0.079272576,0.073795035,0.063237995,0.055888847,0.043175977,0.04163324,0.0405581,0.041085303,0.04581739,0.05071638,0.06555804,0.092217274
0.8499138,0.06721525,2888.171,1.286,0.0,0.8539391,1.36,0.0006127438,0.8499138,0.08088607,3517.777,1.286,0.0,0.8565849,1.36,0.0006940859,0.8499138,0.027562682,2673.3096,1.286,0.0,0.9240055,1.38,0.00055877655,0.053843375,0.06332448,0.06696269,0.07274405,0.07331236,0.072822265,0.064188726,0.05654803,0.04244338,0.042521294,0.044315424,0.045115635,0.04852109,0.054538306,0.07822044,0.12057844
0.26785895,0.03957121,25.19223,1.286,0.0,0.87422705,1.36,0.00071226695,0.26785895,0.049956847,1900.2289,1.286,0.0,0.8026484,1.36,0.0006881552,0.26785895,0.016754974,3564.7363,1.286,0.0,0.876892,1.38,0.0005256485,0.06803097,0.09055757,0.09858384,0.0993499,0.08979762,0.07630738,0.05808186,0.04678363,0.02976818,0.027796885,0.025563976,0.026760906,0.03702617,0.04520778,0.06795756,0.11242575
0.23491535,0.055981815,687.14294,1.286,0.0,0.88012767,1.36,0.00078389107,0.23491535,0.08960771,3567.486,1.286,0.0,0.81490165,1.36,0.00084113196,0.23491535,0.0013200605,2993.1206,1.286,0.0,0.9090223,1.38,0.0005756288,0.07165682,0.09123199,0.098243125,0.09722515,0.08752254,0.07434387,0.0579695,0.048126593,0.03359909,0.031674825,0.02929044,0.030098319,0.038573053,0.044997085,0.06375635,0.101691276
0.77401555,0.06288956,2253.0269,1.286,0.0,0.83632225,1.36,0.000816176,0.77401555,0.015282916,1037.4913,1.286,0.0,0.80859935,1.36,0.0006537965,0.77401555,0.0502731,2397.8716,1.286,0.0,0.81158596,1.38,0.00050336256,0.055159274,0.06550021,0.06947164,0.07513635,0.0750988,0.07366918,0.0640633,0.056016054,0.04154502,0.041344997,0.04260615,0.043412644,0.047458652,0.053628653,0.07700475,0.11888435
0.20780586,0.059853576,2082.205,1.286,0.0,0.8939963,1.36,0.0009041296,0.20780586,0.03543299,530.8684,1.286,0.0,0.9224865,1.36,0.00046642142,0.20780586,0.0062561254,3935.2036,1.286,0.0,0.9426559,1.38,0.00039693067,0.07488043,0.08732903,0.09162917,0.08973716,0.08261413,0.07306628,0.060815252,0.05330443,0.04127095,0.03896313,0.036439914,0.036929794,0.043042824,0.047706302,0.059678644,0.08259258
0.757613,0.06494741,1750.8712,1.286,0.0,0.818454,1.36,0.00095302664,0.757613,0.08616778,2320.6792,1.286,0.0,0.8511233,1.36,0.000614659,0.757613,0.013574535,2142.354,1.286,0.0,0.882829,1.38,0.0004649171,0.054707676,0.06548575,0.069663756,0.07556287,0.075342745,0.07357959,0.063404605,0.055017896,0.04023908,0.04004472,0.04113106,0.041985318,0.0468067,0.053288817,0.07845293,0.12528643
0.9875592,0.0101539055,1365.7086,1.286,0.0,0.8928268,1.36,0.0009823733,0.9875592,0.010219992,1079.0587,1.286,0.0,0.81021756,1.36,0.00049385976,0.9875592,0.05598142,1077.1155,1.286,0.0,0.92681974,1.38,0.0005611354,0.059531752,0.065076314,0.06715911,0.07042357,0.07086546,0.070870034,0.06558377,0.06065415,0.05062841,0.050649993,0.052420348,0.052648388,0.05229263,0.055303216,0.0680724,0.08782042
0.093375646,0.099778764,2391.1267,1.286,0.0,0.87744904,1.36,0.00065458444,0.093375646,0.0760773,917.52185,1.286,0.0,0.82290775,1.36,0.0007221462,0.093375646,0.07597779,4037.7388,1.286,0.0,0.8600938,1.38,0.0005223973,0.08139466,0.09544073,0.10002641,0.09493932,0.08509477,0.07268368,0.059184376,0.051391564,0.039522573,0.03685941,0.033654045,0.034038626,0.040542904,0.044876747,0.05507486,0.07527527
0.6634061,0.023818526,3323.059,1.286,0.0,0.898141,1.36,0.0009072953,0.6634061,0.03849143,3688.8486,1.286,0.0,0.800122,1.36,0.00066253333,0.6634061,0.05902657,899.2424,1.286,0.0,0.91834825,1.38,0.0005634048,0.06251924,0.06901135,0.0714078,0.07382586,0.07293462,0.07111552,0.06474526,0.05966003,0.04982687,0.049075678,0.049430393,0.049815558,0.051528297,0.054983106,0.06615589,0.083964474
0.67405105,0.021921303,1946.2446,1.286,0.0,0.82385767,1.36,0.0009234941,0.67405105,0.005660099,2701.4314,1.286,0.0,0.8789513,1.36,0.00065590494,0.67405105,0.00041943564,3004.945,1.286,0.0,0.9410099,1.38,0.00048495698,0.059487656,0.06810204,0.07130144,0.07510007,0.074372336,0.07254062,0.06491044,0.058683444,0.046810165,0.046189986,0.046979047,0.04766723,0.05029008,0.054997522,0.069629714,0.092938274
0.33196834,0.041128635,2184.3413,1.286,0.0,0.91660124,1.36,0.0006154588,0.33196834,0.02157009,2231.8428,1.286,0.0,0.9105716,1.36,0.0005329085,0.33196834,0.015632661,2365.9453,1.286,0.0,0.85451883,1.38,0.00049986754,0.0691841,0.07991583,0.08370854,0.084182836,0.07968232,0.07316349,0.06255842,0.055557214,0.043613486,0.041727588,0.04008351,0.04066445,0.04596202,0.05079419,0.06339437,0.085807584
0.62942564,0.060884137,2828.0051,1.286,0.0,0.85296404,1.36,0.00064733566,0.62942564,0.064376704,3447.5725,1.286,0.0,0.9335133,1.36,0.0004566748,0.62942564,0.08473307,2406.205,1.286,0.0,0.8520928,1.38,0.00041217994,0.060957283,0.07092674,0.074670404,0.07843195,0.07689416,0.07378594,0.06422654,0.05686411,0.04362271,0.042727634,0.042887863,0.04351086,0.047274012,0.052426975,0.070000865,0.10079193
0.984202,0.0644521,2201.4636,1.286,0.0,0.8048205,1.36,0.0009851108,0.984202,0.036412217,1148.2048,1.286,0.0,0.8803429,1.36,0.0004835458,0.984202,0.0847559,2710.362,1.286,0.0,0.8317865,1.38,0.00045345386,0.04881451,0.05817063,0.061792392,0.06878024,0.07061082,0.07168032,0.06346573,0.05543876,0.040568747,0.041358214,0.044306226,0.04530971,0.04905898,0.056006834,0.085383736,0.1392541
0.33098498,0.06692249,2947.0525,1.286,0.0,0.91718996,1.36,0.00060618855,0.33098498,0.08809928,1016.2354,1.286,0.0,0.921943,1.36,0.00049457356,0.33098498,0.07094538,1384.6362,1.286,0.0,0.93207735,1.38,0.00042812986,0.07164239,0.0817253,0.08524442,0.0850203,0.08025255,0.07351105,0.06293792,0.055991486,0.04414518,0.042117983,0.04029129,0.04069922,0.045305964,0.049483933,0.060762588,0.08086823
0.97043586,0.010144547,1271.1654,1.286,0.0,0.8564545,1.36,0.00082915043,0.97043586,0.06513633,1298.1217,1.286,0.0,0.8719724,1.36,0.00059999793,0.97043586,0.018852273,821.5326,1.286,0.0,0.8416847,1.38,0.00052590336,0.060228053,0.06534615,0.067310564,0.070388235,0.070690714,0.070478536,0.06483799,0.059710074,0.04974446,0.049636044,0.050946925,0.051131994,0.0515994,0.054869287,0.06939485,0.093686774
0.47054705,0.06069775,1762.4698,1.286,0.0,0.9047794,1.36,0.00071357074,0.47054705,0.033309292,1690.0333,1.286,0.0,0.9365293,1.36,0.00065827946,0.47054705,0.06205295,1164.9271,1.286,0.0,0.9077715,1.38,0.0005145485,0.06487313,0.0773594,0.08201028,0.08465656,0.080835685,0.07479022,0.06285018,0.054563012,0.04060146,0.03912521,0.03813985,0.038771205,0.044215456,0.049802084,0.067496896,0.099909306
0.69999546,0.002438597,1920.8583,1.286,0.0,0.85757786,1.36,0.00067476527,0.69999546,0.018229647,1156.7091,1.286,0.0,0.93022484,1.36,0.00048403785,0.69999546,0.043027323,1931.1383,1.286,0.0,0.88511413,1.38,0.00039693416,0.06668313,0.06897862,0.06989794,0.070316285,0.06944634,0.06806645,0.06425976,0.061348714,0.05567476,0.054884285,0.054513596,0.0543429,0.05448262,0.055816602,0.061381485,0.06990649
0.75770134,0.07314842,2272.565,1.286,0.0,0.91181344,1.36,0.0007468033,0.75770134,0.04520017,1527.6709,1.286,0.0,0.850187,1.36,0.00082658615,0.75770134,0.0039699287,2203.5686,1.286,0.0,0.9372662,1.38,0.0005530641,0.054816045,0.06560832,0.06972922,0.07558074,0.07539291,0.07360418,0.063523985,0.055211976,0.040467992,0.040247846,0.04137791,0.042214163,0.046874005,0.053339347,0.0781638,0.123847544
0.5314764,0.076006286,1209.3223,1.286,0.0,0.8001843,1.36,0.0006964928,0.5314764,0.0817535,1272.4565,1.286,0.0,0.92532974,1.36,0.00047489,0.5314764,0.04138425,1277.245,1.286,0.0,0.85523653,1.38,0.0005381384,0.06107532,0.0745893,0.07974074,0.08384044,0.08046492,0.07453388,0.06183584,0.052856974,0.038159497,0.037148602,0.03653233,0.037251618,0.04360626,0.049882475,0.072377756,0.11610417
0.25533578,0.07650347,3204.2808,1.286,0.0,0.86804533,1.36,0.00091843115,0.25533578,0.056047216,614.31964,1.286,0.0,0.94349533,1.36,0.0007364994,0.25533578,0.02366679,875.8122,1.286,0.0,0.8707192,1.38,0.00041887676,0.07335257,0.0844001,0.08823607,0.08717026,0.08127297,0.07317752,0.061920125,0.05481455,0.043040182,0.04084785,0.038623,0.039070472,0.044469666,0.048847754,0.060059126,0.080697685
0.81119406,0.029607615,3004.568,1.286,0.0,0.9467202,1.36,0.00086600456,0.81119406,0.032359615,4407.692,1.286,0.0,0.86773175,1.36,0.0005990702,0.81119406,0.05975796,2790.9902,1.286,0.0,0.9100757,1.38,0.0004763511,0.058103316,0.065673225,0.06852793,0.072587125,0.072664954,0.07188866,0.06502819,0.059043907,0.047444455,0.047203276,0.048580676,0.04913856,0.05082446,0.055219695,0.07109172,0.09697989
0.15902346,0.085578084,3096.0469,1.286,0.0,0.94512326,1.36,0.0007327953,0.15902346,0.07721438,1710.3917,1.286,0.0,0.86763245,1.36,0.0005107629,0.15902346,0.005515879,2701.9492,1.286,0.0,0.8708023,1.38,0.00060186087,0.077295385,0.08943829,0.09352394,0.090568714,0.082889155,0.072798125,0.060581394,0.053243533,0.041572653,0.0390866,0.036277737,0.03672137,0.0428027,0.04720858,0.05781137,0.078180544
0.28305495,0.08546116,2098.7273,1.286,0.0,0.84300053,1.36,0.000604613,0.28305495,0.058556456,2364.2478,1.286,0.0,0.8913972,1.36,0.0008147988,0.28305495,0.07976063,1873.6124,1.286,0.0,0.9380145,1.38,0.0005119358,0.07193127,0.08583332,0.09083278,0.09041036,0.08358495,0.074058644,0.060880054,0.052649878,0.03955238,0.03752221,0.03534485,0.035895627,0.042192906,0.047339145,0.061963286,0.09000842
0.41417372,0.096534446,3502.3752,1.286,0.0,0.9499116,1.36,0.0007711769,0.41417372,0.057558276,1661.453,1.286,0.0,0.9286223,1.36,0.0005333084,0.41417372,0.068595245,2209.3906,1.286,0.0,0.89638835,1.38,0.000420585,0.06775519,0.07925452,0.083460994,0.084925056,0.08064171,0.074246846,0.06284838,0.05514307,0.042102076,0.040407635,0.039028954,0.039588768,0.044662274,0.049606077,0.06455158,0.09177685
0.6137543,0.051916838,3135.5168,1.286,0.0,0.911168,1.36,0.00096661126,0.6137543,0.066927895,1177.4025,1.286,0.0,0.8765512,1.36,0.00082384923,0.6137543,0.0006786628,513.7757,1.286,0.0,0.91358155,1.38,0.00050134567,0.06252087,0.07157553,0.07493854,0.07805415,0.07643729,0.07341449,0.06455062,0.057761952,0.045372643,0.044372085,0.044397254,0.04491887,0.04805944,0.052654315,0.067709446,0.09326248
0.490108,0.06318663,1176.0835,1.286,0.0,0.9419726,1.36,0.0009378663,0.490108,0.081044436,2430.2605,1.286,0.0,0.8705905,1.36,0.00076570216,0.490108,0.07284667,2783.1292,1.286,0.0,0.8868098,1.38,0.0005760888,0.062632,0.07662846,0.08191479,0.08553467,0.08160979,0.07496373,0.06176396,0.052651092,0.037840188,0.036619887,0.035695437,0.03647626,0.042959914,0.049185004,0.07082715,0.11269769
0.5800912,0.049430706,1692.9816,1.286,0.0,0.82848215,1.36,0.0009175129,0.5800912,0.09800746,2251.4646,1.286,0.0,0.93066627,1.36,0.0007016338,0.5800912,0.06805518,2538.9028,1.286,0.0,0.8999919,1.38,0.00042783114,0.06244197,0.07321246,0.0772535,0.08073534,0.07846047,0.074367866,0.063855715,0.056082264,0.042494472,0.041402347,0.041140806,0.041736618,0.046006173,0.051213667,0.068891615,0.10070473
0.5795371,0.065111786,3771.1865,1.286,0.0,0.9242483,1.36,0.0006177848,0.5795371,0.0033007537,1690.3141,1.286,0.0,0.8335227,1.36,0.0006796268,0.5795371,0.08737912,3660.6626,1.286,0.0,0.8143074,1.38,0.00040545902,0.062292743,0.07190732,0.07549557,0.07870777,0.07683873,0.07341136,0.06409229,0.05709452,0.04448855,0.043433335,0.04330786,0.04388708,0.04767242,0.05263655,0.06859176,0.09614211
0.42263338,0.040310513,738.2267,1.286,0.0,0.83014697,1.36,0.0007886771,0.42263338,0.061169177,3641.6606,1.286,0.0,0.94843096,1.36,0.0006359186,0.42263338,0.046792354,1927.6195,1.286,0.0,0.8916619,1.38,0.0005224679,0.06328966,0.07885582,0.084642574,0.08787142,0.0830427,0.07546015,0.061638687,0.052264605,0.03703093,0.03558816,0.0344511,0.03535306,0.04252008,0.049258947,0.06994688,0.1087851
